the	2847
and	2729
a	1676
i	1610
to	1580
was	1192
he	1097
of	1072
it	793
in	732
that	695
my	625
as	616
for	608
you	577
but	530
had	508
not	503
me	498
with	488
said	474
his	430
we	425
is	391
on	384
at	377
him	374
be	347
or	336
have	326
they	320
if	314
all	309
very	308
were	306
so	304
up	295
one	268
out	267
there	259
she	256
good	251
when	245
this	243
came	239
horse	236
would	226
then	226
no	222
do	218
could	216
by	201
horses	194
what	188
them	184
her	182
are	180
well	178
about	178
never	175
man	173
master	173
some	162
our	159
your	156
did	155
into	155
will	152
who	150
been	148
old	146
little	146
us	141
should	137
know	136
down	135
john	134
go	131
work	131
day	129
much	128
see	125
now	125
get	125
just	125
over	124
more	123
other	123
any	122
like	121
off	121
from	117
after	116
jerry	116
their	115
think	112
went	106
time	106
how	104
great	103
can	103
come	103
than	100
must	100
say	99
an	99
only	98
young	97
back	96
which	96
put	93
used	90
head	90
again	89
before	88
take	87
project	87
always	87
way	86
two	85
right	84
soon	83
look	83
sir	82
am	79
dont	78
men	77
took	76
too	76
long	76
course	75
boy	74
made	73
got	73
quite	72
thought	71
james	70
has	70
many	69
heard	69
make	69
stable	67
knew	66
ginger	66
where	66
place	65
tell	65
hard	64
cab	64
saw	63
first	63
home	63
may	62
round	62
bad	62
shall	61
poor	61
thing	60
seemed	60
going	59
gave	58
better	57
such	57
own	56
gutenbergtm	56
while	56
best	55
here	54
deal	54
might	54
give	53
through	53
side	53
door	53
often	52
without	52
morning	51
stood	51
looked	51
ill	51
three	51
hand	50
left	50
lady	50
last	49
next	49
still	49
another	49
full	48
away	48
whip	48
why	48
sometimes	48
cant	48
rein	48
mother	47
every	47
these	47
gentleman	46
black	46
till	46
nothing	46
people	46
under	46
sure	45
stand	45
things	44
something	44
voice	44
help	43
brought	43
joe	42
turned	42
legs	42
mouth	42
done	42
ever	42
wanted	41
carriage	41
keep	40
found	40
road	40
rest	40
kind	40
though	39
called	39
began	39
wish	38
upon	38
mistress	38
feet	37
years	37
felt	37
house	37
set	36
heavy	36
beauty	36
let	36
days	35
run	35
part	35
box	35
enough	35
neck	35
new	34
use	34
told	34
oh	34
once	34
father	34
mr	34
anything	33
fast	33
works	33
merrylegs	33
yes	32
fellow	32
driver	32
polly	32
does	32
believe	32
fine	31
bit	31
together	31
friend	31
himself	31
same	31
york	31
taken	31
business	31
led	30
night	30
gutenberg	30
along	30
light	30
both	30
high	30
saddle	29
each	29
feel	29
standing	29
few	28
those	28
find	28
dear	28
want	28
rather	28
life	28
glad	28
times	28
gone	27
electronic	27
myself	27
harry	27
turn	27
open	27
name	27
kept	27
masters	27
cart	27
being	27
end	27
pony	26
gate	26
children	26
oats	26
gallop	25
several	25
word	25
white	25
near	25
mind	25
fond	25
because	25
across	25
ran	25
nearly	25
nor	25
its	25
gentle	25
seen	24
water	24
theres	24
groom	24
eyes	24
pleasant	24
drive	24
wont	24
coming	24
governor	24
almost	24
sunday	24
cut	23
stables	23
sound	23
london	23
forward	23
quiet	23
low	23
held	23
license	23
against	22
looking	22
given	22
dolly	22
foundation	22
broken	22
e	22
yourself	22
charge	22
drove	22
close	22
lay	22
driving	21
meadow	21
train	21
thats	21
money	21
pain	21
care	21
country	21
six	21
please	21
street	21
miles	21
sold	21
even	21
farmer	21
field	21
happy	21
wrong	21
four	21
terms	21
yard	21
sharp	21
strong	21
ladies	21
speak	20
quick	20
hes	20
chance	20
large	20
most	20
food	20
drivers	20
gently	20
ground	20
pretty	20
cannot	20
sent	20
besides	20
knees	20
else	20
pay	19
week	19
riding	19
wants	19
captain	19
ought	19
rode	19
hostler	19
boys	19
pace	19
thank	19
behind	19
half	19
doctor	19
tried	19
far	19
easy	19
moment	18
late	18
lived	18
face	18
woman	18
asked	18
grass	18
liberty	18
bridle	18
ride	18
instead	18
ready	18
matter	18
hours	18
harness	18
early	18
